wavenumber,day1,day2,day3,day4,day5,day6
3108.458496,113.76754,20.315632,146.272552,69.073151,113.76754,105.641289
3107.843018,73.125069,44.687542,166.562653,113.750107,154.375137,158.437653
3107.227539,134.042084,12.185644,207.155945,138.103958,129.980194,162.47525
3106.612061,97.470207,16.245035,186.817902,125.899017,105.592728,174.634125
3105.996338,198.971176,16.242546,190.849899,162.425446,190.849899,125.879723
3105.380615,133.980453,20.30007,146.160507,77.140266,125.860435,93.380318
3104.764893,129.900528,24.35635,129.900528,48.7127,93.366005,105.544182
3104.148926,44.646465,32.470154,166.409546,113.645546,117.704315,97.410469
3103.532715,186.674774,28.40703,105.511826,64.930359,166.384033,158.267746
3102.916748,105.495651,28.402676,121.725754,105.495651,178.531113,129.840805
3102.300293,32.455223,32.455223,215.015869,52.739742,166.333023,40.569031
3101.684082,101.407028,4.056281,182.532654,150.082397,113.575874,125.744713
3101.067627,89.224503,-8.111319,166.282028,166.282028,146.003738,117.61412
3100.451172,182.476685,28.385262,178.421646,105.430969,97.3209,125.706161
3099.834473,145.958969,20.272078,141.904541,174.339874,64.870651,186.503113
3099.217773,137.828995,28.376558,202.689697,105.398643,129.721405,190.52832
3098.601074,154.020554,16.212688,186.445923,129.701508,89.169792,133.754684
3097.984131,133.734177,44.578056,182.364777,121.576523,113.47142,137.786728
3097.367188,48.62315,20.259645,186.388748,85.090515,166.129089,133.713669
3096.75,93.180077,20.256538,194.462769,64.820923,137.744461,20.256538
3096.132813,60.760296,16.202745,202.534317,64.810982,85.064415,145.824707
3095.515625,97.201561,16.20026,129.602081,105.301689,137.702209,137.702209
3094.898193,80.988876,16.197775,161.977753,121.483315,137.681091,133.631638
3094.280762,117.415855,8.097645,186.245834,101.220566,174.099365,109.318207
3093.663086,117.397842,20.241007,93.108635,137.638855,89.060432,137.638855
3093.045654,97.14193,24.285482,218.569336,89.046768,109.284668,121.427414
3092.427734,93.080063,32.375675,214.488846,113.314865,149.737503,101.173988
3091.810059,105.204803,36.417046,210.409607,105.204803,72.834091,109.251137
3091.192139,113.28009,12.137153,173.965851,137.554398,105.18866,141.600113
3090.573975,109.217613,20.225485,182.029358,117.307808,93.037224,105.172516
3089.955811,97.067429,4.044476,202.223801,80.889519,133.467712,137.512192
3089.337646,93.008675,0,206.236633,72.789398,169.841934,93.008675
3088.719238,72.778229,24.259409,113.210579,173.8591,137.469986,137.469986
3088.10083,97.022743,20.213072,173.832413,157.661957,133.406265,105.107971
3087.482422,84.881866,8.083987,206.141678,133.385803,125.301811,165.721741
3086.86377,121.241203,-4.041373,234.399658,84.868843,121.241203,149.530823
3086.245117,88.896568,12.122259,153.548615,129.304092,173.75238,161.630127
3085.626221,113.123718,32.321064,181.805969,137.364517,92.923058,173.725708
3085.007324,76.75074,28.276588,161.580505,92.908791,129.264404,141.382935
3084.388428,44.427818,16.155569,100.972313,109.050095,80.777847,60.583385
3083.769287,113.071625,20.191362,125.18644,96.918533,125.18644,133.262985
3083.150146,68.640091,24.225914,153.430786,121.12957,96.903656,149.393143
3082.531006,60.555485,16.14813,153.407227,173.592392,161.481293,117.073936
3081.911621,125.128784,8.072825,137.238022,157.42009,125.128784,72.655426
3081.292236,125.109573,20.178963,133.181152,68.608475,125.109573,165.467499
3080.672607,100.879326,20.175865,185.61795,72.63311,169.477264,129.125534
3080.052979,121.036598,20.172766,92.794724,137.174805,84.725616,88.76017
3079.433105,28.237535,0,161.357346,88.746536,157.32341,116.984077
3078.813232,108.899475,32.266514,141.165985,84.699593,88.73291,125.032738
3078.193359,76.621193,32.261555,189.536636,100.81736,104.85006,100.81736
3077.573486,76.609428,12.096226,149.186783,133.058472,129.026398,92.737724
3076.953369,84.660568,28.22019,124.975128,68.534744,120.943672,149.163864
3076.333008,80.61673,24.185019,193.480148,145.110107,32.246693,145.110107
3075.712646,92.694992,20.151087,181.359772,104.785645,165.238907,137.02739
3075.092285,120.887939,16.118393,141.035934,145.065521,52.384773,92.680756
3074.471924,80.579575,8.057958,165.188141,141.014267,185.333023,132.956299
3073.851318,92.652275,20.1418,128.907516,76.538841,72.510475,96.680634
3073.230469,112.776741,8.055482,161.109634,128.887711,112.776741,169.165115
3072.609619,96.650925,20.135611,177.193359,124.840782,116.786537,149.00351
3071.98877,56.371044,4.026503,181.192642,104.689079,36.238529,104.689079
3071.36792,64.414146,16.103537,128.828293,116.750648,132.854187,136.880066
3070.746826,120.757965,16.101063,205.288544,112.707436,76.480049,116.732704
3070.125488,144.887283,12.073941,201.232346,120.73941,136.837997,96.59153
3069.504395,84.504593,20.120142,148.889053,124.744881,108.648766,197.177383
3068.883057,72.421379,16.093639,164.959808,144.842758,124.725708,72.421379
3068.261475,148.843277,20.113956,152.866074,96.546997,124.706535,152.866074
3067.639893,156.864746,36.199558,120.665192,124.687363,84.46563,189.04213
3067.018311,92.495758,16.086218,152.819077,108.581978,128.689743,172.926849
3066.396484,36.188427,16.083746,108.565285,120.62809,76.397789,96.502472
3065.774658,116.589226,16.081272,184.934631,188.954956,192.975281,92.467316
3065.152832,100.4925,20.098501,132.650101,200.985001,84.413704,108.531898
3064.530762,32.152657,20.095409,164.782364,144.686951,124.591545,132.6297
3063.908691,36.166176,12.055392,156.720093,72.332352,168.775482,128.590851
3063.286377,160.713837,20.08923,124.55323,104.463997,108.481842,88.392616
3062.664063,40.172283,24.103369,156.671906,128.5513,156.671906,92.396248
3062.041748,112.465088,12.049831,128.531525,136.564758,144.597977,144.597977
3061.419189,104.41581,36.143932,164.655701,192.767639,148.591721,80.319855
3060.796631,116.445869,32.123001,136.522751,112.430496,172.661118,128.492004
3060.173828,88.324661,44.162331,148.546021,60.221359,176.649323,96.354172
3059.551025,108.381775,12.042419,144.509033,100.353493,104.36763,112.395912
3058.928223,116.392143,12.040566,160.540894,108.365105,120.40567,132.446228
3058.305176,56.180668,16.051619,160.51619,116.374237,132.425858,108.348427
3057.682129,108.331764,20.061438,164.503784,156.479218,128.393204,156.479218
3057.058838,96.280083,12.03501,124.361778,92.268417,116.338432,132.385117
3056.435547,104.287376,16.044212,204.563705,56.154743,132.364746,88.243164
3055.812256,144.375687,16.041742,148.386124,140.36525,52.135666,128.333939
3055.188721,36.088367,16.039274,208.510574,76.186554,128.314194,112.274925
3054.565186,88.202438,12.027605,136.312851,44.101219,84.193237,104.239243
3053.94165,68.145943,16.034338,72.154526,120.257538,148.317627,140.300461
3053.317871,64.127487,12.023903,180.358551,68.135452,172.342621,128.254974
3052.693848,96.176422,24.044106,132.242584,168.308746,116.213181,148.271988
3052.070068,64.10775,24.040405,236.397308,132.222229,136.228958,124.208755
3051.446045,60.091763,20.030586,112.171288,80.122345,100.152939,136.207993
3050.821777,80.110016,28.038506,144.198029,100.13752,204.280533,72.099014
3050.19751,120.146523,20.024422,152.185593,96.117218,156.190491,80.097687
3049.573242,60.064014,24.025606,140.149368,84.089622,128.136566,116.123764
3048.94873,52.047466,40.03651,140.127792,104.094933,92.083977,136.124146
3048.324219,88.066765,16.01214,112.084976,76.057663,68.05159,112.084976
3047.699707,120.072556,12.007256,204.123337,116.070137,124.074974,180.108826
3047.074951,132.059479,12.005406,156.070282,104.04686,128.057678,40.018021
3046.450195,88.026093,16.004744,68.020164,84.02491,100.029648,160.04744
3045.825195,108.015388,24.00342,116.016525,84.011971,100.014252,108.015388
3045.200195,39.999538,3.999954,155.998199,91.99894,171.998016,91.99894
3044.575195,91.984772,19.996689,111.981461,47.992054,79.986755,147.975494
3043.949951,67.978271,19.99361,211.932266,103.966766,139.955261,91.970604
3043.324707,31.984848,3.998106,187.91098,23.988636,115.945076,111.946968
3042.699219,155.902115,-3.99749,199.874512,143.909653,123.922195,119.924706
3042.07373,115.909363,15.987498,199.843719,139.89061,83.934364,111.912483
3041.448242,151.857834,27.973812,139.869064,115.891502,127.88028,95.91021
3040.82251,79.912865,35.960789,187.795227,159.825729,107.882362,123.864937
3040.196777,95.880661,19.975138,115.855804,127.840881,99.875694,91.885635
3039.570801,103.854713,31.955297,127.82119,103.854713,91.871483,139.804428
3038.944824,119.813904,0,107.832512,79.875931,115.820107,155.758072
3038.318848,119.795441,7.986363,155.73407,99.829536,95.836349,143.754532
3037.692627,55.895924,19.96283,139.739807,103.806717,83.843887,119.776985
3037.066406,107.782669,7.983902,135.726334,55.88731,135.726334,99.798775
3036.439941,111.757401,39.913357,99.783394,119.740067,139.696747,79.826714
3035.813477,51.879368,27.935043,155.638107,71.83297,143.665939,123.712341
3035.187012,59.851582,11.970317,139.653687,143.643799,155.61412,111.722954
3034.560303,123.67421,11.968472,95.747772,171.548096,187.506058,99.737267
3033.933594,59.833134,19.944378,159.555023,51.855385,55.844257,91.744141
3033.306641,119.647827,27.917826,143.577393,115.659561,147.565643,111.671303
3032.679688,111.654091,27.913523,51.839397,51.839397,159.505844,155.518188
3032.052734,91.701721,31.89625,179.416412,87.714691,131.572037,163.468277
3031.425537,43.850582,23.918501,103.646835,75.74192,87.701164,139.524582
3030.79834,95.659248,11.957406,131.531464,135.517273,91.673447,167.403687
3030.171143,111.585251,15.94075,151.437134,115.570442,123.540817,111.585251
3029.543701,79.69146,7.969146,135.475479,103.5989,135.475479,99.614326
3028.91626,107.566887,27.887711,171.310226,111.550842,147.406479,151.390427
3028.288574,83.65023,23.900066,87.633575,87.633575,123.483673,143.400391
3027.660889,127.447365,15.930921,159.309204,115.499176,23.896381,95.585526
3027.032959,67.695969,3.982116,207.070023,51.767506,191.141571,63.713856
3026.405029,19.907509,3.981502,143.334061,111.482048,191.112091,95.556046
3025.7771,179.139954,0,63.694202,91.560417,135.350189,95.541306
3025.148926,19.901369,15.921095,123.388481,83.585747,115.42794,155.230667
3024.520752,55.715237,39.796597,143.267746,63.674557,79.593193,171.125366
3023.892578,143.245651,7.958092,171.098969,87.539009,111.413284,67.643784
3023.26416,111.396095,15.913729,103.439232,51.719616,95.482368,135.266693
3022.635742,147.179276,19.889091,87.512001,127.290184,67.62291,95.467636
3022.00708,111.361732,23.863228,127.270546,107.384521,59.65807,131.247757
3021.378418,103.391365,15.906364,123.274323,119.297729,111.344551,178.946594
3020.749512,107.351395,-3.975977,178.918991,71.567596,166.991058,119.279327
3020.12085,83.482643,11.926092,155.0392,115.285553,119.260918,111.310188
3019.491699,107.318268,0,166.939529,87.444511,131.166763,71.545509
3018.862793,71.53447,15.896548,210.629272,87.431015,123.19825,123.19825
3018.233643,47.682285,19.867619,47.682285,123.179237,115.232193,79.470474
3017.604248,71.51239,39.729107,146.997696,87.404037,115.214409,107.268585
3016.974854,127.113518,7.944595,135.058121,99.307434,146.975006,91.362839
3016.345459,67.518631,15.886738,206.527588,103.263794,174.754105,174.754105
3015.71582,123.10321,7.942142,162.813919,87.363571,142.958572,158.84285
3015.086182,59.556873,19.852291,150.877411,127.054665,99.261459,150.877411
3014.456543,150.854126,19.849228,182.612885,99.246132,134.974747,210.40181
3013.82666,103.20005,15.87693,150.830841,35.723095,134.953903,87.32312
3013.196777,126.995834,23.811718,115.089973,95.246872,103.184113,150.807556
3012.56665,95.23217,19.840034,142.848251,99.20018,134.912247,119.040215
3011.936523,107.119652,11.902184,166.630569,91.250069,111.087044,146.793594
3011.306396,130.903793,35.701035,166.604843,138.837357,107.103111,166.604843
3010.676025,194.3423,0,158.646774,134.849762,154.680603,111.052742
3010.045654,39.655567,11.89667,83.276695,138.794495,126.89782,115.001144
3009.415039,134.808105,15.859777,95.158669,63.43911,150.667892,87.228775
3008.784424,99.108299,19.821661,114.96563,99.108299,95.143967,67.393646
3008.153809,59.455795,23.782318,249.71434,107.020432,99.092995,198.185989
3007.522949,95.114586,15.85243,162.487411,118.893227,122.856339,114.930122
3006.89209,0,19.812477,126.79985,91.137398,87.174896,130.762344
3006.260986,103.008965,31.695066,146.589691,99.047081,114.894615,150.551575
3005.629883,59.419071,39.612713,122.799408,71.302887,225.792465,134.683228
3004.998535,87.134506,23.763956,190.111649,110.89846,134.662415,130.701767
3004.367432,134.641617,7.920095,166.321991,95.041138,178.202133,15.84019
3003.73584,142.539688,15.837743,79.188713,150.458557,51.472664,178.174606
3003.104492,186.064728,11.876472,178.147079,138.558838,59.382359,146.476486
3002.4729,75.206032,23.749273,138.53743,134.579208,130.621002,39.582123
3001.841064,110.812813,19.788002,150.388824,138.516022,134.558426,114.770416
3001.209229,142.451599,31.655912,114.752678,138.494614,150.365585,158.279556
3000.577393,94.953064,23.738266,138.473206,142.429596,90.996681,87.040306
2999.945557,43.513428,7.911532,142.407578,158.230637,102.849915,150.319107
2999.313477,106.789177,19.775774,98.878868,43.506702,154.251038,47.461857
2998.681152,122.590843,15.818173,122.590843,102.81813,134.454468,114.681755
2998.048828,118.617966,11.861796,170.019089,162.111221,146.295486,142.341553
2997.416504,106.739662,35.579887,106.739662,169.992798,122.552948,162.086151
2996.783936,90.912323,27.668968,193.682785,83.006905,122.534004,94.865036
2996.151367,98.802467,-3.952099,138.323456,118.562965,114.610863,138.323456
2995.518799,71.126778,3.951488,177.816956,134.350586,169.913971,94.835709
2994.885986,110.62455,0,154.084198,114.575432,150.133316,122.47718
2994.253174,59.25399,19.751329,142.209579,142.209579,94.806381,197.513306
2993.620117,114.540001,0,130.338623,71.093796,150.086899,47.395863
2992.987061,157.961777,11.847134,150.06369,138.216553,110.573242,122.42038
2992.354004,130.298309,15.793736,217.163864,78.968674,59.226505,90.81398
2991.720703,106.591225,19.739117,110.539047,90.799934,102.643402,157.912933
2991.087402,106.574738,11.841638,142.099655,165.782928,149.99408,213.149475
2990.453857,106.558258,0,98.665054,94.718452,138.131073,161.810684
2989.820313,106.541779,31.567934,181.515625,86.811821,110.48777,153.893677
2989.186768,67.07148,19.726906,201.214447,118.361443,197.269073,181.487549
2988.552979,63.116337,19.723856,185.404236,114.398361,256.410126,165.680389
2987.919189,122.26899,11.832482,169.598923,157.766434,122.26899,130.157303
2987.285156,31.548405,-23.661304,197.177536,165.629135,153.798477,169.572678
2986.651123,94.630577,11.828822,157.717621,114.345276,149.831741,161.660568
2986.016846,126.154579,19.711653,145.866226,137.981567,130.096909,137.981567
2985.382813,126.135056,15.766882,122.193336,110.368179,130.076782,185.260864
2984.748291,74.881104,0,208.87886,102.46888,181.291092,118.233322
2984.114014,153.679535,3.940501,161.560532,149.739029,82.750519,165.501038
2983.479492,63.038258,11.819674,141.836075,181.234985,114.256844,181.234985
2982.844727,66.967781,15.757125,224.539032,133.935562,157.571259,169.389099
2982.209961,118.160149,3.938672,153.6082,189.056244,126.037491,189.056244
2981.575195,106.327675,0,196.903107,78.761238,133.894104,212.65535
2980.940186,153.560654,19.687263,204.747528,173.24791,196.872635,133.873383
2980.305176,78.736862,27.557901,185.031631,114.168449,118.105293,106.294762
2979.670166,66.91597,7.872468,196.811691,133.83194,165.321808,185.002991
2979.034912,157.424973,11.806873,240.07309,173.167465,200.716843,125.93998
2978.399658,82.635315,47.220181,145.595566,161.335617,184.945709,188.880722
2977.76416,106.228958,23.606436,232.129944,133.769806,208.523514,184.917084
2977.128662,133.749084,-3.933797,196.689835,121.947701,110.146309,149.484283
2976.49292,153.394318,27.532314,247.790817,169.127075,173.060257,141.594757
2975.857422,137.640259,35.393208,149.437988,137.640259,110.112206,235.954712
2975.221436,141.550903,19.659849,180.870605,169.074692,188.734543,157.278793
2974.585693,70.764496,23.588165,192.636673,145.460358,212.293488,165.117157
2973.949463,113.991806,15.723008,125.784065,133.645569,161.160828,110.061058
2973.313477,102.183723,35.371288,200.437302,172.9263,102.183723,113.974152
2972.677246,117.88604,-11.788604,176.829056,172.899521,94.30883,157.181381
2972.041016,153.228104,27.502481,235.73555,176.801666,168.943817,168.943817
2971.404541,125.706154,19.641586,204.272507,153.204376,200.344177,243.555679
2970.768066,137.469803,19.638544,141.397522,133.542099,137.469803,192.457733
2970.131348,153.156921,47.125206,188.500824,188.500824,145.302719,161.011124
2969.494629,125.647743,19.63246,180.618637,121.721252,160.986176,149.206696
2968.85791,94.221207,15.703535,180.590652,133.480042,149.183578,235.553024
2968.220947,58.879131,3.925276,243.367081,149.160461,141.309921,117.758263
2967.583984,168.760696,11.774002,247.254044,180.534698,219.781372,145.212692
2966.947021,168.734543,7.848118,258.987915,145.190186,196.202957,223.671371
2966.309814,149.091141,0,196.172562,145.167694,125.550438,200.096008
2965.672363,113.762451,7.845686,188.296463,207.91069,152.990875,211.833527
2965.035156,101.978111,19.611176,254.945282,133.356003,239.256348,141.20047
2964.397705,149.021835,27.451391,160.786713,141.178589,196.08136,176.473221
2963.76001,184.287918,11.763059,294.076447,168.603836,129.393646,203.893021
2963.122314,145.055237,23.52247,219.54306,137.214417,145.055237,172.498123
2962.484619,62.716866,27.438629,227.348633,239.108047,152.87236,215.589218
2961.84668,125.414284,19.595982,192.040619,227.3134,188.121429,184.20224
2961.20874,121.476257,0,227.278152,125.394844,141.069199,215.522385
2960.570557,66.605682,31.343851,184.145126,156.719254,242.914841,180.227142
2959.932373,94.016975,23.504244,141.025467,176.28183,203.703445,246.794556
2959.294189,121.419762,11.750299,191.92157,168.420959,211.505402,203.67186
2958.655762,74.407028,23.496956,234.969559,156.646378,223.221085,223.221085
2958.017334,133.128769,27.408865,199.693161,223.186462,195.777603,172.284286
2957.378662,62.639118,35.234505,234.896698,144.852966,242.726593,234.896698
2956.73999,82.201096,23.486027,301.404022,176.145203,207.4599,242.68895
2956.101318,78.274612,11.741192,191.772812,176.117889,215.255188,238.737579
2955.462402,140.872452,31.304991,203.482437,191.743073,168.264328,223.04805
2954.823242,105.637955,19.562584,144.763123,187.800812,230.838501,258.226105
2954.184326,125.181122,23.47146,207.331238,207.331238,156.476395,234.7146
2953.545166,156.452133,-7.822607,195.565155,191.653854,207.299072,281.613831
2952.905762,113.410202,15.642786,246.373886,179.892044,226.820404,175.981339
2952.266357,148.58342,-3.91009,246.335663,254.155838,218.965027,324.537445
2951.626953,101.646568,15.637933,242.387955,160.288818,207.202606,191.564682
2950.987305,195.443832,27.362137,285.347992,246.259232,187.626083,308.80127
2950.347656,148.514267,15.633081,277.487183,191.505249,183.688705,320.478149
2949.708008,66.430283,19.538319,300.890106,211.013855,230.55217,257.905823
2949.068115,97.676437,11.721172,234.423447,222.702271,183.631699,234.423447
2948.428223,105.474182,23.438707,250.012878,218.761261,250.012878,281.264496
2947.788086,78.116898,27.340916,203.103943,238.256546,230.444855,285.126678
2947.147949,109.346687,19.526194,206.977661,288.987671,265.556244,234.314331
2946.507568,144.471405,31.237062,226.468704,199.136276,214.754807,296.752075
2945.867188,175.681198,27.328188,234.241608,222.529526,300.610046,269.377838
2945.226807,160.040253,15.613683,226.398407,238.108673,288.853149,257.625763
2944.586182,140.501343,27.319704,281.002686,257.585785,206.849182,265.391418
2943.945557,175.599411,15.608836,253.643585,288.763458,300.470093,323.883362
2943.304932,120.949699,7.803206,277.013824,316.029877,284.817047,265.309021
2942.664063,136.534912,31.207981,284.772827,234.05986,284.772827,241.861847
2942.022949,136.513718,35.103527,245.724686,312.031342,218.421951,312.031342
2941.381836,132.592728,27.298504,284.684387,226.187607,233.987183,327.582062
2940.740723,120.874603,31.193447,284.640198,206.656586,226.152481,237.850021
2940.099609,113.058685,31.188602,272.900269,288.494568,202.725922,261.204559
2939.458252,159.816772,15.59188,272.85791,233.878189,284.551819,253.368042
2938.81665,194.868225,42.87101,226.04715,218.252411,187.073502,268.918152
2938.175049,148.076859,35.070835,296.153717,257.186127,264.979645,292.256958
2937.533447,101.300011,11.688462,261.042328,261.042328,264.938477,276.626953
2936.891846,140.239761,15.582196,319.435028,257.106232,299.957275,276.583984
2936.25,140.217987,35.054497,268.751129,253.171356,284.330902,315.490448
2935.60791,175.245255,15.577355,198.611282,245.343353,253.132034,295.969757
2934.96582,116.812019,23.362404,225.836563,202.474167,190.792969,288.136322
2934.32373,159.618286,15.572516,311.450317,307.55719,319.236572,303.664063
2933.681396,97.313103,23.355146,338.649597,253.014084,225.766403,268.584167
2933.039063,140.1091,0,346.380829,206.271729,264.650513,249.08284
2932.396729,159.5439,38.913147,245.152832,264.609406,284.065979,393.022797
2931.75415,128.393433,19.45355,264.568298,299.584686,194.535507,303.475403
2931.111328,140.043808,15.560422,287.867828,237.296448,252.856857,260.637085
2930.46875,151.690536,11.668503,291.712585,256.707062,256.707062,280.044067
2929.825928,167.222549,35.000069,245.000488,268.333862,342.2229,291.667236
2929.182861,206.079483,15.553169,237.185822,217.74437,233.297531,334.393127
2928.539795,171.058273,27.213816,322.678101,314.90271,326.565796,377.105743
2927.896729,206.015442,27.209585,318.740875,248.773361,206.015442,361.498779
2927.253418,136.026779,27.205357,240.961731,225.415817,202.096939,369.215546
2926.610107,89.37513,27.201128,306.984161,279.78302,303.098267,240.924271
2925.966553,124.328682,19.426357,283.624817,256.427917,260.313171,314.70697
2925.322998,163.156021,7.769335,283.580719,306.888702,190.348694,365.158722
2924.679443,139.826279,38.840633,334.029449,170.898788,233.043808,314.609131
2924.035645,116.503784,31.067677,283.492554,225.240646,291.25946,291.25946
2923.391846,155.314224,54.359978,244.619904,236.854202,264.03418,341.691284
2922.747803,135.878815,19.411259,318.344666,248.464127,275.639893,372.696198
2922.10376,131.976044,15.526593,341.585052,263.952087,291.123627,326.058441
2921.459473,131.955521,7.762089,302.721466,248.386856,271.673126,318.245667
2920.81543,116.413231,27.163088,275.511322,259.989563,267.750427,302.674408
2920.170898,135.794312,31.0387,337.545868,217.270905,259.949127,349.185394
2919.526611,96.98085,27.154638,259.908691,244.391754,267.667145,290.942566
2918.88208,178.417007,31.029045,236.596481,255.989624,314.169098,321.926361
2918.237305,232.681641,-7.756055,290.852051,310.242188,259.82785,380.046692
2917.592529,162.851822,15.509697,368.355286,290.806824,294.684235,321.826202
2916.947754,197.717865,27.137747,325.652954,283.007935,228.732437,376.051636
2916.302734,170.553589,31.009743,275.211456,263.582825,286.840118,313.973663
2915.657715,69.76107,15.50246,313.924805,248.039352,267.417419,329.427246
2915.012451,135.625412,27.125082,286.750885,267.375824,310.000946,290.625885
2914.367188,162.725174,30.995272,278.957428,321.575928,364.194427,333.199158
2913.721924,158.82605,15.495224,255.671204,278.914032,278.914032,340.894928
2913.076416,162.67453,11.61961,294.363434,251.758209,244.01181,348.588287
2912.430908,170.394424,19.363003,255.591629,271.082031,317.553253,344.661438
2911.785156,127.775925,30.975983,325.247803,344.607819,317.503815,274.911835
2911.139404,123.884644,27.099766,321.325806,282.611847,259.383484,371.653931
2910.493652,166.444092,27.095549,282.567871,309.663422,232.247559,301.921814
2909.847656,139.326843,15.480761,255.432556,336.706543,290.264252,340.576721
2909.20166,162.52269,27.087114,294.088654,267.001556,286.349487,332.784546
2908.55542,135.41449,15.475942,321.125793,208.925217,286.304932,321.125793
2907.90918,150.866943,19.341915,259.181671,348.15448,286.260345,340.417725
2907.262695,170.182358,34.810028,355.835846,270.744659,313.290253,270.744659
2906.616211,131.48407,27.070251,328.710175,290.038391,278.436859,255.233795
2905.969727,119.863876,38.665764,239.727753,251.327484,270.66037,286.126678
2905.322998,108.247284,19.329872,301.546021,278.350159,247.422363,317.009918
2904.67627,123.691917,15.46149,332.422028,328.556671,231.922348,278.306824
2904.029541,189.373764,23.188623,239.615784,285.993011,305.316864,313.046417
2903.382568,108.196724,23.185013,278.220154,305.269318,278.220154,332.318512
2902.735352,166.133377,46.362804,297.494659,251.131851,266.586121,320.676056
2902.088135,104.300064,34.766685,289.722382,309.037231,262.681641,309.037231
2901.440918,166.081635,15.449454,308.989075,289.677277,251.053635,289.677277
2900.793457,135.161667,11.585286,417.070282,285.770386,281.90863,351.420349
2900.145996,139.00177,30.889284,366.810242,289.587036,220.086136,347.504425
2899.498535,169.864594,23.163353,227.77298,247.075775,216.191299,332.008057
2898.85083,158.258255,27.019703,343.536224,328.096375,277.916931,382.135803
2898.203125,173.671021,46.312275,262.436218,250.858154,316.467194,297.17041
2897.555176,146.63269,15.435019,308.700378,219.94902,258.53656,308.700378
2896.907227,73.304916,-7.716307,293.219666,289.361511,297.07782,324.0849
2896.259033,162.017197,46.29063,335.607056,320.176849,208.307831,385.755249
2895.61084,154.278061,19.284758,320.126953,242.98793,269.986603,343.268677
2894.962646,123.403214,7.712701,235.237366,293.082611,308.508026,320.077087
2894.314209,161.941467,30.845995,281.469696,323.882935,239.056458,343.161682
2893.665771,196.612564,11.565445,350.818512,296.846436,362.383942,277.570679
2893.017334,96.363686,34.690929,327.636536,215.85466,289.091064,339.200195
2892.368652,208.113129,26.977627,296.753906,242.798645,258.214447,308.315735
2891.719727,173.400574,38.533459,292.854309,269.734222,242.760803,385.334595
2891.070801,157.962555,34.674709,246.575699,242.722961,285.103149,350.599823
2890.421875,115.564346,15.408579,338.988739,300.467285,288.910858,346.693024
2889.772705,138.655594,3.851544,250.350372,304.272003,296.568909,319.678162
2889.123535,173.292465,23.105663,242.609451,258.013245,358.137756,292.671722
2888.474365,169.4151,11.55103,284.925415,265.673706,281.075073,311.877808
2887.824951,92.393829,30.797943,238.684067,307.979431,230.984573,384.974304
2887.175293,103.926857,19.245714,284.836548,296.384003,304.082275,427.254852
2886.525879,203.972748,11.545628,292.489227,369.460083,257.852356,300.18631
2885.876221,65.415016,34.631481,292.443604,219.332718,303.987457,330.923035
2885.226318,196.214447,30.778738,296.245361,242.382553,273.161285,353.955475
2884.576416,73.088104,34.620678,311.586121,219.264313,242.344757,296.199158
2883.926514,126.922691,34.61528,284.614532,253.845383,261.537659,357.691223
2883.276367,142.285065,11.536627,261.496887,296.10675,219.195908,384.55423
2882.626221,134.572983,30.759541,349.889771,207.626892,292.215637,292.215637
2881.97583,149.929367,15.377371,265.259644,311.391754,246.037933,315.236115
2881.325439,149.905975,30.749943,284.436981,303.655701,249.843292,272.905762
2880.674805,111.451157,46.117718,307.451477,311.294617,265.17688,372.784912
2880.02417,122.961395,30.740349,288.190765,226.710083,257.450439,315.088593
2879.373535,115.258324,15.367777,284.303864,195.939148,357.300812,318.881378
2878.722656,142.129761,0,299.624878,211.273956,272.735474,295.783539
2878.071777,69.133415,3.840745,268.852173,249.648438,272.692902,322.622589
2877.420898,96.003647,34.561314,234.248901,211.208023,291.851105,264.970062
2876.769775,168.940048,23.037279,188.137787,253.41008,234.212341,276.447357
2876.118408,165.074738,26.872631,261.048431,264.88736,230.336853,280.243164
2875.467041,161.210632,-11.515045,314.744568,214.94751,172.725677,245.654282
2874.815674,165.023209,11.513247,260.966949,264.804688,268.642456,326.208679
2874.164307,218.71756,26.86005,295.460571,195.694656,234.066162,253.251907
2873.512695,107.423431,11.509653,276.231689,245.539276,237.866165,283.904785
2872.86084,122.750473,23.015713,310.712128,226.321182,260.844757,291.532379
2872.208984,149.578781,26.847473,337.511108,199.438385,241.627258,291.486847
2871.557129,161.059692,15.339019,318.284637,222.415771,245.424301,345.12793
2870.905029,134.19545,15.336623,241.551819,276.059235,272.225067,341.239868
2870.25293,99.672485,15.334229,226.179871,299.017456,283.683228,233.846985
2869.600586,99.656921,19.164793,268.307098,252.975266,260.641174,295.137817
2868.948242,199.28273,22.994162,233.773972,260.600494,252.93576,287.427002
2868.295898,191.588089,38.317616,302.709167,268.223328,222.242172,321.867981
2867.643311,137.921875,-7.662326,306.493073,272.012604,291.168396,264.35025
2866.990723,160.883728,11.491694,245.156158,206.85051,279.631226,348.581421
2866.337891,160.858597,72.769363,360.016876,202.988235,337.037048,329.377136
2865.685059,118.710419,45.952419,317.837585,264.22641,248.908951,317.837585
2865.032227,172.294662,7.65754,248.870071,268.013916,279.500214,340.760559
2864.37915,153.126892,22.969032,256.487518,248.831192,283.284729,333.050964
2863.726074,114.827225,38.275742,332.998962,241.137161,248.792313,287.068054
2863.072754,107.155334,22.961857,317.639008,260.234375,260.234375,306.158081
2862.419434,145.402374,38.263783,271.672852,325.242157,264.020111,271.672852
